Link,Title,string,url,css_string
regorafenib-2.html, Regorafenib ,regorafenib-2,https://bnf.nice.org.uk/interaction/regorafenib-2.html,#regorafenib-2 .interactant span
remifentanil-2.html, Remifentanil ,remifentanil-2,https://bnf.nice.org.uk/interaction/remifentanil-2.html,#remifentanil-2 .interactant span
repaglinide-2.html, Repaglinide ,repaglinide-2,https://bnf.nice.org.uk/interaction/repaglinide-2.html,#repaglinide-2 .interactant span
retigabine.html, Retigabine ,retigabine,https://bnf.nice.org.uk/interaction/retigabine.html,#retigabine .interactant span
ribavirin-2.html, Ribavirin ,ribavirin-2,https://bnf.nice.org.uk/interaction/ribavirin-2.html,#ribavirin-2 .interactant span
ribociclib-2.html, Ribociclib ,ribociclib-2,https://bnf.nice.org.uk/interaction/ribociclib-2.html,#ribociclib-2 .interactant span
rifabutin-2.html, Rifabutin ,rifabutin-2,https://bnf.nice.org.uk/interaction/rifabutin-2.html,#rifabutin-2 .interactant span
rifampicin-2.html, Rifampicin ,rifampicin-2,https://bnf.nice.org.uk/interaction/rifampicin-2.html,#rifampicin-2 .interactant span
rifaximin-2.html, Rifaximin ,rifaximin-2,https://bnf.nice.org.uk/interaction/rifaximin-2.html,#rifaximin-2 .interactant span
rilpivirine-2.html, Rilpivirine ,rilpivirine-2,https://bnf.nice.org.uk/interaction/rilpivirine-2.html,#rilpivirine-2 .interactant span
riluzole-2.html, Riluzole ,riluzole-2,https://bnf.nice.org.uk/interaction/riluzole-2.html,#riluzole-2 .interactant span
riociguat-2.html, Riociguat ,riociguat-2,https://bnf.nice.org.uk/interaction/riociguat-2.html,#riociguat-2 .interactant span
risedronate.html, Risedronate ,risedronate,https://bnf.nice.org.uk/interaction/risedronate.html,#risedronate .interactant span
risperidone-2.html, Risperidone ,risperidone-2,https://bnf.nice.org.uk/interaction/risperidone-2.html,#risperidone-2 .interactant span
ritonavir-2.html, Ritonavir ,ritonavir-2,https://bnf.nice.org.uk/interaction/ritonavir-2.html,#ritonavir-2 .interactant span
rituximab-2.html, Rituximab ,rituximab-2,https://bnf.nice.org.uk/interaction/rituximab-2.html,#rituximab-2 .interactant span
rivaroxaban-2.html, Rivaroxaban ,rivaroxaban-2,https://bnf.nice.org.uk/interaction/rivaroxaban-2.html,#rivaroxaban-2 .interactant span
rivastigmine-2.html, Rivastigmine ,rivastigmine-2,https://bnf.nice.org.uk/interaction/rivastigmine-2.html,#rivastigmine-2 .interactant span
rizatriptan-2.html, Rizatriptan ,rizatriptan-2,https://bnf.nice.org.uk/interaction/rizatriptan-2.html,#rizatriptan-2 .interactant span
rocuronium.html, Rocuronium ,rocuronium,https://bnf.nice.org.uk/interaction/rocuronium.html,#rocuronium .interactant span
roflumilast-2.html, Roflumilast ,roflumilast-2,https://bnf.nice.org.uk/interaction/roflumilast-2.html,#roflumilast-2 .interactant span
rolapitant-2.html, Rolapitant ,rolapitant-2,https://bnf.nice.org.uk/interaction/rolapitant-2.html,#rolapitant-2 .interactant span
ropinirole-2.html, Ropinirole ,ropinirole-2,https://bnf.nice.org.uk/interaction/ropinirole-2.html,#ropinirole-2 .interactant span
ropivacaine.html, Ropivacaine ,ropivacaine,https://bnf.nice.org.uk/interaction/ropivacaine.html,#ropivacaine .interactant span
rosuvastatin-2.html, Rosuvastatin ,rosuvastatin-2,https://bnf.nice.org.uk/interaction/rosuvastatin-2.html,#rosuvastatin-2 .interactant span
rotavirus-vaccine-2.html, Rotavirus vaccine ,rotavirus-vaccine-2,https://bnf.nice.org.uk/interaction/rotavirus-vaccine-2.html,#rotavirus-vaccine-2 .interactant span
rotigotine-2.html, Rotigotine ,rotigotine-2,https://bnf.nice.org.uk/interaction/rotigotine-2.html,#rotigotine-2 .interactant span
rufinamide-2.html, Rufinamide ,rufinamide-2,https://bnf.nice.org.uk/interaction/rufinamide-2.html,#rufinamide-2 .interactant span
rupatadine-2.html, Rupatadine ,rupatadine-2,https://bnf.nice.org.uk/interaction/rupatadine-2.html,#rupatadine-2 .interactant span
ruxolitinib-2.html, Ruxolitinib ,ruxolitinib-2,https://bnf.nice.org.uk/interaction/ruxolitinib-2.html,#ruxolitinib-2 .interactant span
sacubitril.html, Sacubitril ,sacubitril,https://bnf.nice.org.uk/interaction/sacubitril.html,#sacubitril .interactant span
safinamide-2.html, Safinamide ,safinamide-2,https://bnf.nice.org.uk/interaction/safinamide-2.html,#safinamide-2 .interactant span
salbutamol-2.html, Salbutamol ,salbutamol-2,https://bnf.nice.org.uk/interaction/salbutamol-2.html,#salbutamol-2 .interactant span
salmeterol-2.html, Salmeterol ,salmeterol-2,https://bnf.nice.org.uk/interaction/salmeterol-2.html,#salmeterol-2 .interactant span
sapropterin.html, Sapropterin ,sapropterin,https://bnf.nice.org.uk/interaction/sapropterin.html,#sapropterin .interactant span
saquinavir-2.html, Saquinavir ,saquinavir-2,https://bnf.nice.org.uk/interaction/saquinavir-2.html,#saquinavir-2 .interactant span
sarilumab-2.html, Sarilumab ,sarilumab-2,https://bnf.nice.org.uk/interaction/sarilumab-2.html,#sarilumab-2 .interactant span
saxagliptin-2.html, Saxagliptin ,saxagliptin-2,https://bnf.nice.org.uk/interaction/saxagliptin-2.html,#saxagliptin-2 .interactant span
secukinumab-2.html, Secukinumab ,secukinumab-2,https://bnf.nice.org.uk/interaction/secukinumab-2.html,#secukinumab-2 .interactant span
selegiline.html, Selegiline ,selegiline,https://bnf.nice.org.uk/interaction/selegiline.html,#selegiline .interactant span
selenium-2.html, Selenium ,selenium-2,https://bnf.nice.org.uk/interaction/selenium-2.html,#selenium-2 .interactant span
selexipag-2.html, Selexipag ,selexipag-2,https://bnf.nice.org.uk/interaction/selexipag-2.html,#selexipag-2 .interactant span
sertraline-2.html, Sertraline ,sertraline-2,https://bnf.nice.org.uk/interaction/sertraline-2.html,#sertraline-2 .interactant span
sevoflurane-2.html, Sevoflurane ,sevoflurane-2,https://bnf.nice.org.uk/interaction/sevoflurane-2.html,#sevoflurane-2 .interactant span
sildenafil-2.html, Sildenafil ,sildenafil-2,https://bnf.nice.org.uk/interaction/sildenafil-2.html,#sildenafil-2 .interactant span
siltuximab-2.html, Siltuximab ,siltuximab-2,https://bnf.nice.org.uk/interaction/siltuximab-2.html,#siltuximab-2 .interactant span
simvastatin-2.html, Simvastatin ,simvastatin-2,https://bnf.nice.org.uk/interaction/simvastatin-2.html,#simvastatin-2 .interactant span
sirolimus-2.html, Sirolimus ,sirolimus-2,https://bnf.nice.org.uk/interaction/sirolimus-2.html,#sirolimus-2 .interactant span
sitagliptin-2.html, Sitagliptin ,sitagliptin-2,https://bnf.nice.org.uk/interaction/sitagliptin-2.html,#sitagliptin-2 .interactant span
sodium-aurothiomalate-2.html, Sodium aurothiomalate ,sodium-aurothiomalate-2,https://bnf.nice.org.uk/interaction/sodium-aurothiomalate-2.html,#sodium-aurothiomalate-2 .interactant span
sodium-bicarbonate-2.html, Sodium bicarbonate ,sodium-bicarbonate-2,https://bnf.nice.org.uk/interaction/sodium-bicarbonate-2.html,#sodium-bicarbonate-2 .interactant span
sodium-citrate-2.html, Sodium citrate ,sodium-citrate-2,https://bnf.nice.org.uk/interaction/sodium-citrate-2.html,#sodium-citrate-2 .interactant span
sodium-clodronate-2.html, Sodium clodronate ,sodium-clodronate-2,https://bnf.nice.org.uk/interaction/sodium-clodronate-2.html,#sodium-clodronate-2 .interactant span
sodium-feredetate-2.html, Sodium feredetate ,sodium-feredetate-2,https://bnf.nice.org.uk/interaction/sodium-feredetate-2.html,#sodium-feredetate-2 .interactant span
sodium-nitroprusside-2.html, Sodium nitroprusside ,sodium-nitroprusside-2,https://bnf.nice.org.uk/interaction/sodium-nitroprusside-2.html,#sodium-nitroprusside-2 .interactant span
sodium-oxybate-2.html, Sodium oxybate ,sodium-oxybate-2,https://bnf.nice.org.uk/interaction/sodium-oxybate-2.html,#sodium-oxybate-2 .interactant span
sodium-phenylbutyrate-2.html, Sodium phenylbutyrate ,sodium-phenylbutyrate-2,https://bnf.nice.org.uk/interaction/sodium-phenylbutyrate-2.html,#sodium-phenylbutyrate-2 .interactant span
sodium-picosulfate-2.html, Sodium picosulfate ,sodium-picosulfate-2,https://bnf.nice.org.uk/interaction/sodium-picosulfate-2.html,#sodium-picosulfate-2 .interactant span
sodium-stibogluconate-2.html, Sodium stibogluconate ,sodium-stibogluconate-2,https://bnf.nice.org.uk/interaction/sodium-stibogluconate-2.html,#sodium-stibogluconate-2 .interactant span
sofosbuvir-2.html, Sofosbuvir ,sofosbuvir-2,https://bnf.nice.org.uk/interaction/sofosbuvir-2.html,#sofosbuvir-2 .interactant span
solifenacin.html, Solifenacin ,solifenacin,https://bnf.nice.org.uk/interaction/solifenacin.html,#solifenacin .interactant span
somatropin-2.html, Somatropin ,somatropin-2,https://bnf.nice.org.uk/interaction/somatropin-2.html,#somatropin-2 .interactant span
sorafenib-2.html, Sorafenib ,sorafenib-2,https://bnf.nice.org.uk/interaction/sorafenib-2.html,#sorafenib-2 .interactant span
sotalol.html, Sotalol ,sotalol,https://bnf.nice.org.uk/interaction/sotalol.html,#sotalol .interactant span
spironolactone-2.html, Spironolactone ,spironolactone-2,https://bnf.nice.org.uk/interaction/spironolactone-2.html,#spironolactone-2 .interactant span
st-johns-wort-2.html, St John's Wort ,st-johns-wort-2,https://bnf.nice.org.uk/interaction/st-johns-wort-2.html,#st-johns-wort-2 .interactant span
stavudine-2.html, Stavudine ,stavudine-2,https://bnf.nice.org.uk/interaction/stavudine-2.html,#stavudine-2 .interactant span
stiripentol.html, Stiripentol ,stiripentol,https://bnf.nice.org.uk/interaction/stiripentol.html,#stiripentol .interactant span
streptokinase-2.html, Streptokinase ,streptokinase-2,https://bnf.nice.org.uk/interaction/streptokinase-2.html,#streptokinase-2 .interactant span
streptomycin-2.html, Streptomycin ,streptomycin-2,https://bnf.nice.org.uk/interaction/streptomycin-2.html,#streptomycin-2 .interactant span
streptozocin-2.html, Streptozocin ,streptozocin-2,https://bnf.nice.org.uk/interaction/streptozocin-2.html,#streptozocin-2 .interactant span
sucralfate-2.html, Sucralfate ,sucralfate-2,https://bnf.nice.org.uk/interaction/sucralfate-2.html,#sucralfate-2 .interactant span
sufentanil-2.html, Sufentanil ,sufentanil-2,https://bnf.nice.org.uk/interaction/sufentanil-2.html,#sufentanil-2 .interactant span
sugammadex-2.html, Sugammadex ,sugammadex-2,https://bnf.nice.org.uk/interaction/sugammadex-2.html,#sugammadex-2 .interactant span
sulfadiazine-2.html, Sulfadiazine ,sulfadiazine-2,https://bnf.nice.org.uk/interaction/sulfadiazine-2.html,#sulfadiazine-2 .interactant span
sulfadoxine.html, Sulfadoxine ,sulfadoxine,https://bnf.nice.org.uk/interaction/sulfadoxine.html,#sulfadoxine .interactant span
sulfamethoxazole.html, Sulfamethoxazole ,sulfamethoxazole,https://bnf.nice.org.uk/interaction/sulfamethoxazole.html,#sulfamethoxazole .interactant span
sulfasalazine-2.html, Sulfasalazine ,sulfasalazine-2,https://bnf.nice.org.uk/interaction/sulfasalazine-2.html,#sulfasalazine-2 .interactant span
sulfinpyrazone-2.html, Sulfinpyrazone ,sulfinpyrazone-2,https://bnf.nice.org.uk/interaction/sulfinpyrazone-2.html,#sulfinpyrazone-2 .interactant span
sulindac-2.html, Sulindac ,sulindac-2,https://bnf.nice.org.uk/interaction/sulindac-2.html,#sulindac-2 .interactant span
sulpiride-2.html, Sulpiride ,sulpiride-2,https://bnf.nice.org.uk/interaction/sulpiride-2.html,#sulpiride-2 .interactant span
sumatriptan-2.html, Sumatriptan ,sumatriptan-2,https://bnf.nice.org.uk/interaction/sumatriptan-2.html,#sumatriptan-2 .interactant span
sunitinib-2.html, Sunitinib ,sunitinib-2,https://bnf.nice.org.uk/interaction/sunitinib-2.html,#sunitinib-2 .interactant span
suxamethonium.html, Suxamethonium ,suxamethonium,https://bnf.nice.org.uk/interaction/suxamethonium.html,#suxamethonium .interactant span
tacalcitol-2.html, Tacalcitol ,tacalcitol-2,https://bnf.nice.org.uk/interaction/tacalcitol-2.html,#tacalcitol-2 .interactant span
tacrolimus-2.html, Tacrolimus ,tacrolimus-2,https://bnf.nice.org.uk/interaction/tacrolimus-2.html,#tacrolimus-2 .interactant span
tadalafil-2.html, Tadalafil ,tadalafil-2,https://bnf.nice.org.uk/interaction/tadalafil-2.html,#tadalafil-2 .interactant span
tamoxifen-2.html, Tamoxifen ,tamoxifen-2,https://bnf.nice.org.uk/interaction/tamoxifen-2.html,#tamoxifen-2 .interactant span
tamsulosin.html, Tamsulosin ,tamsulosin,https://bnf.nice.org.uk/interaction/tamsulosin.html,#tamsulosin .interactant span
tapentadol-2.html, Tapentadol ,tapentadol-2,https://bnf.nice.org.uk/interaction/tapentadol-2.html,#tapentadol-2 .interactant span
tedizolid-2.html, Tedizolid ,tedizolid-2,https://bnf.nice.org.uk/interaction/tedizolid-2.html,#tedizolid-2 .interactant span
tegafur.html, Tegafur ,tegafur,https://bnf.nice.org.uk/interaction/tegafur.html,#tegafur .interactant span
telavancin-2.html, Telavancin ,telavancin-2,https://bnf.nice.org.uk/interaction/telavancin-2.html,#telavancin-2 .interactant span
telbivudine-2.html, Telbivudine ,telbivudine-2,https://bnf.nice.org.uk/interaction/telbivudine-2.html,#telbivudine-2 .interactant span
telmisartan-2.html, Telmisartan ,telmisartan-2,https://bnf.nice.org.uk/interaction/telmisartan-2.html,#telmisartan-2 .interactant span
telotristat-ethyl-2.html, Telotristat ethyl ,telotristat-ethyl-2,https://bnf.nice.org.uk/interaction/telotristat-ethyl-2.html,#telotristat-ethyl-2 .interactant span
temazepam-2.html, Temazepam ,temazepam-2,https://bnf.nice.org.uk/interaction/temazepam-2.html,#temazepam-2 .interactant span
temocillin-2.html, Temocillin ,temocillin-2,https://bnf.nice.org.uk/interaction/temocillin-2.html,#temocillin-2 .interactant span
temozolomide-2.html, Temozolomide ,temozolomide-2,https://bnf.nice.org.uk/interaction/temozolomide-2.html,#temozolomide-2 .interactant span
temsirolimus-2.html, Temsirolimus ,temsirolimus-2,https://bnf.nice.org.uk/interaction/temsirolimus-2.html,#temsirolimus-2 .interactant span
tenecteplase-2.html, Tenecteplase ,tenecteplase-2,https://bnf.nice.org.uk/interaction/tenecteplase-2.html,#tenecteplase-2 .interactant span
tenofovir-alafenamide-2.html, Tenofovir alafenamide ,tenofovir-alafenamide-2,https://bnf.nice.org.uk/interaction/tenofovir-alafenamide-2.html,#tenofovir-alafenamide-2 .interactant span
tenofovir-disoproxil-2.html, Tenofovir disoproxil ,tenofovir-disoproxil-2,https://bnf.nice.org.uk/interaction/tenofovir-disoproxil-2.html,#tenofovir-disoproxil-2 .interactant span
tenoxicam-2.html, Tenoxicam ,tenoxicam-2,https://bnf.nice.org.uk/interaction/tenoxicam-2.html,#tenoxicam-2 .interactant span
terazosin-2.html, Terazosin ,terazosin-2,https://bnf.nice.org.uk/interaction/terazosin-2.html,#terazosin-2 .interactant span
terbinafine-2.html, Terbinafine ,terbinafine-2,https://bnf.nice.org.uk/interaction/terbinafine-2.html,#terbinafine-2 .interactant span
terbutaline.html, Terbutaline ,terbutaline,https://bnf.nice.org.uk/interaction/terbutaline.html,#terbutaline .interactant span
teriflunomide-2.html, Teriflunomide ,teriflunomide-2,https://bnf.nice.org.uk/interaction/teriflunomide-2.html,#teriflunomide-2 .interactant span
tetanus-immunoglobulin-2.html, Tetanus immunoglobulin ,tetanus-immunoglobulin-2,https://bnf.nice.org.uk/interaction/tetanus-immunoglobulin-2.html,#tetanus-immunoglobulin-2 .interactant span
tetrabenazine-2.html, Tetrabenazine ,tetrabenazine-2,https://bnf.nice.org.uk/interaction/tetrabenazine-2.html,#tetrabenazine-2 .interactant span
tetracaine-2.html, Tetracaine ,tetracaine-2,https://bnf.nice.org.uk/interaction/tetracaine-2.html,#tetracaine-2 .interactant span
tetracycline-2.html, Tetracycline ,tetracycline-2,https://bnf.nice.org.uk/interaction/tetracycline-2.html,#tetracycline-2 .interactant span
thalidomide-2.html, Thalidomide ,thalidomide-2,https://bnf.nice.org.uk/interaction/thalidomide-2.html,#thalidomide-2 .interactant span
theophylline-2.html, Theophylline ,theophylline-2,https://bnf.nice.org.uk/interaction/theophylline-2.html,#theophylline-2 .interactant span
thiopental.html, Thiopental ,thiopental,https://bnf.nice.org.uk/interaction/thiopental.html,#thiopental .interactant span
thiotepa-2.html, Thiotepa ,thiotepa-2,https://bnf.nice.org.uk/interaction/thiotepa-2.html,#thiotepa-2 .interactant span
tiagabine-2.html, Tiagabine ,tiagabine-2,https://bnf.nice.org.uk/interaction/tiagabine-2.html,#tiagabine-2 .interactant span
tiaprofenic-acid-2.html, Tiaprofenic acid ,tiaprofenic-acid-2,https://bnf.nice.org.uk/interaction/tiaprofenic-acid-2.html,#tiaprofenic-acid-2 .interactant span
tibolone-2.html, Tibolone ,tibolone-2,https://bnf.nice.org.uk/interaction/tibolone-2.html,#tibolone-2 .interactant span
ticagrelor-2.html, Ticagrelor ,ticagrelor-2,https://bnf.nice.org.uk/interaction/ticagrelor-2.html,#ticagrelor-2 .interactant span
ticarcillin.html, Ticarcillin ,ticarcillin,https://bnf.nice.org.uk/interaction/ticarcillin.html,#ticarcillin .interactant span
tigecycline-2.html, Tigecycline ,tigecycline-2,https://bnf.nice.org.uk/interaction/tigecycline-2.html,#tigecycline-2 .interactant span
timolol.html, Timolol ,timolol,https://bnf.nice.org.uk/interaction/timolol.html,#timolol .interactant span
tinidazole-2.html, Tinidazole ,tinidazole-2,https://bnf.nice.org.uk/interaction/tinidazole-2.html,#tinidazole-2 .interactant span
tinzaparin.html, Tinzaparin ,tinzaparin,https://bnf.nice.org.uk/interaction/tinzaparin.html,#tinzaparin .interactant span
tioguanine-2.html, Tioguanine ,tioguanine-2,https://bnf.nice.org.uk/interaction/tioguanine-2.html,#tioguanine-2 .interactant span
tiotropium-2.html, Tiotropium ,tiotropium-2,https://bnf.nice.org.uk/interaction/tiotropium-2.html,#tiotropium-2 .interactant span
tipranavir-2.html, Tipranavir ,tipranavir-2,https://bnf.nice.org.uk/interaction/tipranavir-2.html,#tipranavir-2 .interactant span
tirofiban-2.html, Tirofiban ,tirofiban-2,https://bnf.nice.org.uk/interaction/tirofiban-2.html,#tirofiban-2 .interactant span
tivozanib-2.html, Tivozanib ,tivozanib-2,https://bnf.nice.org.uk/interaction/tivozanib-2.html,#tivozanib-2 .interactant span
tizanidine-2.html, Tizanidine ,tizanidine-2,https://bnf.nice.org.uk/interaction/tizanidine-2.html,#tizanidine-2 .interactant span
tobramycin-2.html, Tobramycin ,tobramycin-2,https://bnf.nice.org.uk/interaction/tobramycin-2.html,#tobramycin-2 .interactant span
tocilizumab-2.html, Tocilizumab ,tocilizumab-2,https://bnf.nice.org.uk/interaction/tocilizumab-2.html,#tocilizumab-2 .interactant span
tofacitinib-2.html, Tofacitinib ,tofacitinib-2,https://bnf.nice.org.uk/interaction/tofacitinib-2.html,#tofacitinib-2 .interactant span
tolbutamide-2.html, Tolbutamide ,tolbutamide-2,https://bnf.nice.org.uk/interaction/tolbutamide-2.html,#tolbutamide-2 .interactant span
tolcapone-2.html, Tolcapone ,tolcapone-2,https://bnf.nice.org.uk/interaction/tolcapone-2.html,#tolcapone-2 .interactant span
tolfenamic-acid-2.html, Tolfenamic acid ,tolfenamic-acid-2,https://bnf.nice.org.uk/interaction/tolfenamic-acid-2.html,#tolfenamic-acid-2 .interactant span
tolterodine.html, Tolterodine ,tolterodine,https://bnf.nice.org.uk/interaction/tolterodine.html,#tolterodine .interactant span
tolvaptan-2.html, Tolvaptan ,tolvaptan-2,https://bnf.nice.org.uk/interaction/tolvaptan-2.html,#tolvaptan-2 .interactant span
topiramate-2.html, Topiramate ,topiramate-2,https://bnf.nice.org.uk/interaction/topiramate-2.html,#topiramate-2 .interactant span
topotecan-2.html, Topotecan ,topotecan-2,https://bnf.nice.org.uk/interaction/topotecan-2.html,#topotecan-2 .interactant span
torasemide-2.html, Torasemide ,torasemide-2,https://bnf.nice.org.uk/interaction/torasemide-2.html,#torasemide-2 .interactant span
toremifene-2.html, Toremifene ,toremifene-2,https://bnf.nice.org.uk/interaction/toremifene-2.html,#toremifene-2 .interactant span
trabectedin-2.html, Trabectedin ,trabectedin-2,https://bnf.nice.org.uk/interaction/trabectedin-2.html,#trabectedin-2 .interactant span
tramadol.html, Tramadol ,tramadol,https://bnf.nice.org.uk/interaction/tramadol.html,#tramadol .interactant span
trametinib-2.html, Trametinib ,trametinib-2,https://bnf.nice.org.uk/interaction/trametinib-2.html,#trametinib-2 .interactant span
trandolapril-2.html, Trandolapril ,trandolapril-2,https://bnf.nice.org.uk/interaction/trandolapril-2.html,#trandolapril-2 .interactant span
tranexamic-acid-2.html, Tranexamic acid ,tranexamic-acid-2,https://bnf.nice.org.uk/interaction/tranexamic-acid-2.html,#tranexamic-acid-2 .interactant span
tranylcypromine-2.html, Tranylcypromine ,tranylcypromine-2,https://bnf.nice.org.uk/interaction/tranylcypromine-2.html,#tranylcypromine-2 .interactant span
trastuzumab-2.html, Trastuzumab ,trastuzumab-2,https://bnf.nice.org.uk/interaction/trastuzumab-2.html,#trastuzumab-2 .interactant span
trastuzumab-emtansine-2.html, Trastuzumab emtansine ,trastuzumab-emtansine-2,https://bnf.nice.org.uk/interaction/trastuzumab-emtansine-2.html,#trastuzumab-emtansine-2 .interactant span
trazodone.html, Trazodone ,trazodone,https://bnf.nice.org.uk/interaction/trazodone.html,#trazodone .interactant span
treosulfan-2.html, Treosulfan ,treosulfan-2,https://bnf.nice.org.uk/interaction/treosulfan-2.html,#treosulfan-2 .interactant span
tretinoin-2.html, Tretinoin ,tretinoin-2,https://bnf.nice.org.uk/interaction/tretinoin-2.html,#tretinoin-2 .interactant span
triamcinolone.html, Triamcinolone ,triamcinolone,https://bnf.nice.org.uk/interaction/triamcinolone.html,#triamcinolone .interactant span
triamterene-2.html, Triamterene ,triamterene-2,https://bnf.nice.org.uk/interaction/triamterene-2.html,#triamterene-2 .interactant span
trientine.html, Trientine ,trientine,https://bnf.nice.org.uk/interaction/trientine.html,#trientine .interactant span
trifluoperazine-2.html, Trifluoperazine ,trifluoperazine-2,https://bnf.nice.org.uk/interaction/trifluoperazine-2.html,#trifluoperazine-2 .interactant span
trihexyphenidyl.html, Trihexyphenidyl ,trihexyphenidyl,https://bnf.nice.org.uk/interaction/trihexyphenidyl.html,#trihexyphenidyl .interactant span
trimethoprim-2.html, Trimethoprim ,trimethoprim-2,https://bnf.nice.org.uk/interaction/trimethoprim-2.html,#trimethoprim-2 .interactant span
trimipramine-2.html, Trimipramine ,trimipramine-2,https://bnf.nice.org.uk/interaction/trimipramine-2.html,#trimipramine-2 .interactant span
tropicamide-2.html, Tropicamide ,tropicamide-2,https://bnf.nice.org.uk/interaction/tropicamide-2.html,#tropicamide-2 .interactant span
trospium.html, Trospium ,trospium,https://bnf.nice.org.uk/interaction/trospium.html,#trospium .interactant span
tryptophan-2.html, Tryptophan ,tryptophan-2,https://bnf.nice.org.uk/interaction/tryptophan-2.html,#tryptophan-2 .interactant span
typhoid-vaccine-oral.html," Typhoid vaccine, oral ",typhoid-vaccine-oral,https://bnf.nice.org.uk/interaction/typhoid-vaccine-oral.html,#typhoid-vaccine-oral .interactant span
ulipristal.html, Ulipristal ,ulipristal,https://bnf.nice.org.uk/interaction/ulipristal.html,#ulipristal .interactant span
umeclidinium-2.html, Umeclidinium ,umeclidinium-2,https://bnf.nice.org.uk/interaction/umeclidinium-2.html,#umeclidinium-2 .interactant span
urokinase-2.html, Urokinase ,urokinase-2,https://bnf.nice.org.uk/interaction/urokinase-2.html,#urokinase-2 .interactant span
ursodeoxycholic-acid-2.html, Ursodeoxycholic acid ,ursodeoxycholic-acid-2,https://bnf.nice.org.uk/interaction/ursodeoxycholic-acid-2.html,#ursodeoxycholic-acid-2 .interactant span
ustekinumab-2.html, Ustekinumab ,ustekinumab-2,https://bnf.nice.org.uk/interaction/ustekinumab-2.html,#ustekinumab-2 .interactant span
valaciclovir-2.html, Valaciclovir ,valaciclovir-2,https://bnf.nice.org.uk/interaction/valaciclovir-2.html,#valaciclovir-2 .interactant span
valganciclovir-2.html, Valganciclovir ,valganciclovir-2,https://bnf.nice.org.uk/interaction/valganciclovir-2.html,#valganciclovir-2 .interactant span
valproate.html, Valproate ,valproate,https://bnf.nice.org.uk/interaction/valproate.html,#valproate .interactant span
valsartan-2.html, Valsartan ,valsartan-2,https://bnf.nice.org.uk/interaction/valsartan-2.html,#valsartan-2 .interactant span
vancomycin-2.html, Vancomycin ,vancomycin-2,https://bnf.nice.org.uk/interaction/vancomycin-2.html,#vancomycin-2 .interactant span
vandetanib-2.html, Vandetanib ,vandetanib-2,https://bnf.nice.org.uk/interaction/vandetanib-2.html,#vandetanib-2 .interactant span
vardenafil-2.html, Vardenafil ,vardenafil-2,https://bnf.nice.org.uk/interaction/vardenafil-2.html,#vardenafil-2 .interactant span
varicella-zoster-immunoglobulin-2.html, Varicella-zoster immunoglobulin ,varicella-zoster-immunoglobulin-2,https://bnf.nice.org.uk/interaction/varicella-zoster-immunoglobulin-2.html,#varicella-zoster-immunoglobulin-2 .interactant span
varicella-zoster-vaccine-2.html, Varicella-zoster vaccine ,varicella-zoster-vaccine-2,https://bnf.nice.org.uk/interaction/varicella-zoster-vaccine-2.html,#varicella-zoster-vaccine-2 .interactant span
vedolizumab-2.html, Vedolizumab ,vedolizumab-2,https://bnf.nice.org.uk/interaction/vedolizumab-2.html,#vedolizumab-2 .interactant span
velpatasvir.html, Velpatasvir ,velpatasvir,https://bnf.nice.org.uk/interaction/velpatasvir.html,#velpatasvir .interactant span
vemurafenib-2.html, Vemurafenib ,vemurafenib-2,https://bnf.nice.org.uk/interaction/vemurafenib-2.html,#vemurafenib-2 .interactant span
venetoclax-2.html, Venetoclax ,venetoclax-2,https://bnf.nice.org.uk/interaction/venetoclax-2.html,#venetoclax-2 .interactant span
venlafaxine-2.html, Venlafaxine ,venlafaxine-2,https://bnf.nice.org.uk/interaction/venlafaxine-2.html,#venlafaxine-2 .interactant span
verapamil.html, Verapamil ,verapamil,https://bnf.nice.org.uk/interaction/verapamil.html,#verapamil .interactant span
vigabatrin-2.html, Vigabatrin ,vigabatrin-2,https://bnf.nice.org.uk/interaction/vigabatrin-2.html,#vigabatrin-2 .interactant span
vilanterol.html, Vilanterol ,vilanterol,https://bnf.nice.org.uk/interaction/vilanterol.html,#vilanterol .interactant span
vildagliptin-2.html, Vildagliptin ,vildagliptin-2,https://bnf.nice.org.uk/interaction/vildagliptin-2.html,#vildagliptin-2 .interactant span
vinblastine.html, Vinblastine ,vinblastine,https://bnf.nice.org.uk/interaction/vinblastine.html,#vinblastine .interactant span
vincristine.html, Vincristine ,vincristine,https://bnf.nice.org.uk/interaction/vincristine.html,#vincristine .interactant span
vindesine.html, Vindesine ,vindesine,https://bnf.nice.org.uk/interaction/vindesine.html,#vindesine .interactant span
vinflunine-2.html, Vinflunine ,vinflunine-2,https://bnf.nice.org.uk/interaction/vinflunine-2.html,#vinflunine-2 .interactant span
vinorelbine-2.html, Vinorelbine ,vinorelbine-2,https://bnf.nice.org.uk/interaction/vinorelbine-2.html,#vinorelbine-2 .interactant span
vismodegib-2.html, Vismodegib ,vismodegib-2,https://bnf.nice.org.uk/interaction/vismodegib-2.html,#vismodegib-2 .interactant span
vitamin-a-2.html, Vitamin A ,vitamin-a-2,https://bnf.nice.org.uk/interaction/vitamin-a-2.html,#vitamin-a-2 .interactant span
voriconazole-2.html, Voriconazole ,voriconazole-2,https://bnf.nice.org.uk/interaction/voriconazole-2.html,#voriconazole-2 .interactant span
